Changed directory to /rds/user/tdb47/hpc-work/planning/thinker_private_planning/probing.

JobID: 58393844
======
Time: Wed Aug  7 22:57:37 BST 2024
Running on master node: gpu-q-17
Current directory: /rds/user/tdb47/hpc-work/planning/thinker_private_planning/probing

Nodes allocated:
================
gpu-q-17

numtasks=1, numnodes=1, mpi_tasks_per_node=1 (OMP_NUM_THREADS=1)

Executing command:
==================
python create_probe_dataset.py --env_name probing- --model_name 10m --num_episodes 5000 --pct_train 0.6 


Initializing env 0 with device cpu
Data collected from episode 675 with episode length of 50
Data collected from episode 676 with episode length of 118
Data collected from episode 677 with episode length of 120
Data collected from episode 678 with episode length of 120
Data collected from episode 679 with episode length of 47
Data collected from episode 680 with episode length of 120
Data collected from episode 681 with episode length of 116
Data collected from episode 682 with episode length of 119
Data collected from episode 683 with episode length of 116
Data collected from episode 684 with episode length of 49
Data collected from episode 685 with episode length of 43
Data collected from episode 686 with episode length of 43
Data collected from episode 687 with episode length of 16
Data collected from episode 688 with episode length of 115
Data collected from episode 689 with episode length of 118
Data collected from episode 690 with episode length of 58
Data collected from episode 691 with episode length of 116
Data collected from episode 692 with episode length of 118
Data collected from episode 693 with episode length of 57
Data collected from episode 694 with episode length of 119
Data collected from episode 695 with episode length of 26
Data collected from episode 696 with episode length of 118
Data collected from episode 697 with episode length of 117
Data collected from episode 698 with episode length of 118
Data collected from episode 699 with episode length of 115
Data collected from episode 700 with episode length of 29
Data collected from episode 701 with episode length of 119
Data collected from episode 702 with episode length of 37
Data collected from episode 703 with episode length of 116
Data collected from episode 704 with episode length of 118
Data collected from episode 705 with episode length of 115
Data collected from episode 706 with episode length of 117
Data collected from episode 707 with episode length of 117
Data collected from episode 708 with episode length of 119
Data collected from episode 709 with episode length of 116
Data collected from episode 710 with episode length of 116
Data collected from episode 711 with episode length of 120
Data collected from episode 712 with episode length of 117
Data collected from episode 713 with episode length of 116
Data collected from episode 714 with episode length of 119
Data collected from episode 715 with episode length of 117
Data collected from episode 716 with episode length of 25
Data collected from episode 717 with episode length of 119
Data collected from episode 718 with episode length of 29
Data collected from episode 719 with episode length of 27
Data collected from episode 720 with episode length of 28
Data collected from episode 721 with episode length of 118
Data collected from episode 722 with episode length of 27
Data collected from episode 723 with episode length of 117
Data collected from episode 724 with episode length of 118
Data collected from episode 725 with episode length of 119
Data collected from episode 726 with episode length of 116
Data collected from episode 727 with episode length of 115
Data collected from episode 728 with episode length of 119
Data collected from episode 729 with episode length of 119
Data collected from episode 730 with episode length of 61
Data collected from episode 731 with episode length of 117
Data collected from episode 732 with episode length of 118
Data collected from episode 733 with episode length of 116
Data collected from episode 734 with episode length of 16
Data collected from episode 735 with episode length of 120
Data collected from episode 736 with episode length of 33
Data collected from episode 737 with episode length of 24
Data collected from episode 738 with episode length of 117
Data collected from episode 739 with episode length of 43
Data collected from episode 740 with episode length of 120
Data collected from episode 741 with episode length of 119
Data collected from episode 742 with episode length of 119
Data collected from episode 743 with episode length of 45
Data collected from episode 744 with episode length of 116
Data collected from episode 745 with episode length of 40
Data collected from episode 746 with episode length of 119
Data collected from episode 747 with episode length of 117
Data collected from episode 748 with episode length of 32
Data collected from episode 749 with episode length of 119
Data collected from episode 750 with episode length of 115
Data collected from episode 751 with episode length of 118
Data collected from episode 752 with episode length of 116
Data collected from episode 753 with episode length of 17
Data collected from episode 754 with episode length of 115
Data collected from episode 755 with episode length of 116
Data collected from episode 756 with episode length of 120
Data collected from episode 757 with episode length of 23
Data collected from episode 758 with episode length of 118
Data collected from episode 759 with episode length of 13
Data collected from episode 760 with episode length of 117
Data collected from episode 761 with episode length of 19
Data collected from episode 762 with episode length of 117
Data collected from episode 763 with episode length of 119
Data collected from episode 764 with episode length of 118
Data collected from episode 765 with episode length of 116
