,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95
"{2: [3, 24]}",0.0035,0.0508,-0.0001,0.9229,0.66,0.012,0.434,0.0019,0.0014,0.2976,0.0012,0.9176,0.7249,0.013,0.7163,0.0053,0.8501,0.0164,0.8446,0.0208,0.0083,0.5042,0.0007,0.9668,0.7197,0.0232,0.6734,0.0881,0.0009,0.8613,-0.0001,0.4027,0.7619,0.0227,0.5477,0.0062,0.0055,0.6279,0.0008,0.931,0.6309,0.0299,0.8862,0.0041,0.0108,0.837,-0.0055,0.9358,0.6711,0.0034,0.8167,0.0068,0.0248,0.539,-0.0013,0.9552,0.4036,-0.0064,0.004,0.0008,-0.0034,0.0965,0.0012,0.0054,0.0114,0.1728,0.0001,0.8982,0.7614,0.0075,0.6827,0.0001,0.716,0.0785,0.0586,0.8797,-0.002,0.3399,-0.0005,0.9204,0.5419,0.0012,0.7993,0.0028,0.0012,0.1394,0.0007,0.954,-0.0048,0.0016,0.9134,0.0005,-0.0008,0.2659,0.0007,0.9596
"{2: [3, 25]}",0.0025,0.0276,0.0012,0.1443,0.3941,0.0085,0.0227,0.0044,-0.003,0.2018,0.0029,0.0914,0.3659,0.0048,0.0597,0.009,0.634,0.0169,0.0634,0.0176,0.007,0.2389,0.018,0.66,0.3138,0.0229,0.0434,0.0401,-0.004,0.5202,0.0002,0.021,0.522,0.0589,0.0515,0.0035,-0.0028,0.4226,0.0032,0.426,0.4215,0.0267,0.2796,0.0031,0.0032,0.7171,0.0019,0.8106,0.4914,0.0011,0.3268,0.0074,-0.001,0.3056,0.0018,0.8041,0.235,-0.0084,0.0042,0.0013,-0.0032,0.0569,0.0024,0.0033,0.0051,0.0606,0.0023,0.1203,0.446,-0.002,0.0387,0.002,0.5564,0.0052,0.0133,0.1062,-0.003,0.0581,-0.0021,0.0848,0.3739,0.0009,0.0461,0.0048,0.001,0.109,0.0013,0.4452,-0.004,0.0022,0.1505,0.0032,-0.0013,0.1834,0.0013,0.3401
"{2: [3, 26]}",0.0218,0.0754,0.0343,0.4397,0.7826,0.1143,0.1163,0.0065,0.0131,0.3729,0.02,0.2681,0.6346,0.0886,0.2022,0.0146,0.8546,0.173,0.3644,0.0213,0.0439,0.752,0.1202,0.9081,0.5221,0.1068,0.1002,0.2436,0.0094,0.8689,0.0111,0.034,0.6944,0.1295,0.0966,0.0186,0.0419,0.7662,0.0271,0.7205,0.763,0.2184,0.4933,0.0102,0.0436,0.8581,0.1972,0.8953,0.6997,0.1265,0.4627,0.0035,0.0287,0.7989,0.0524,0.8881,0.4765,0.0878,-0.0062,0.0039,-0.0019,0.3228,-0.0059,0.0013,0.0445,0.2707,0.0188,0.3474,0.7265,0.1048,0.2818,0.005,0.7006,0.3382,0.0199,0.2312,0.0008,0.3882,0.0481,0.3386,0.5868,0.043,0.1739,0.007,0.0099,0.2646,0.0225,0.7114,-0.0098,0.0187,0.3713,0.0021,0.0041,0.3465,0.027,0.4511
"{2: [3, 27]}",0.0035,0.0251,-0.0002,0.1666,0.4095,0.0097,0.0173,0.0043,0.0029,0.1761,0.0003,0.1196,0.3631,0.0078,0.0422,0.0097,0.6596,0.0314,0.0726,0.0252,0.013,0.2001,0.0072,0.6728,0.3231,0.017,0.0277,0.0456,0.003,0.5572,-0.0001,0.0236,0.5676,0.0435,0.0306,0.0044,0.0087,0.2679,0.0027,0.3926,0.4431,0.028,0.2171,0.0032,0.0115,0.6372,0.0034,0.7838,0.4753,0.0021,0.3016,0.0052,0.0097,0.3707,0.0019,0.8101,0.2404,-0.0059,0.006,0.0011,-0.003,0.0535,0.0026,0.0024,0.0179,0.0947,0.0006,0.1635,0.4307,0.0029,0.0476,0.0029,0.5967,0.0407,0.0158,0.1613,-0.004,0.1074,-0.0001,0.1276,0.3771,0.0015,0.0437,0.0046,0.0018,0.0644,0.0011,0.4016,-0.0054,0.0022,0.105,0.0008,-0.001,0.1408,0.0007,0.2768
"{2: [3, 28]}",0.0037,0.0419,0.0625,0.2421,0.4153,0.0217,0.6579,0.004,0.0005,0.3614,0.0459,0.1141,0.365,0.0088,0.2754,0.0123,0.6564,0.0465,0.9753,0.0261,0.0066,0.1893,0.9328,0.8084,0.3313,0.0252,0.9502,0.1421,-0.0028,0.8175,0.0847,0.0281,0.7065,0.0347,0.9705,0.0014,0.0001,0.3368,0.9235,0.4847,0.4103,0.0879,0.9696,0.0042,0.0003,0.7146,0.8954,0.8298,0.4475,0.0057,0.9615,0.0068,0.0025,0.4457,0.9264,0.8279,0.2668,-0.0025,-0.0069,0.0012,-0.0034,0.0615,-0.0258,0.0008,0.0147,0.2188,0.0279,0.2281,0.4532,0.0115,0.0527,0.0034,0.5657,0.1542,0.6889,0.1506,-0.0031,0.1957,0.951,0.0869,0.3587,0.0098,0.8837,0.0059,0.0013,0.0974,0.0292,0.6445,-0.0052,0.0111,0.9487,0.0005,-0.0007,0.2338,0.0522,0.4937
"{2: [3, 29]}",0.0037,0.0247,-0.0002,0.167,0.4059,0.0096,0.0171,0.0041,0.0011,0.1843,0.0002,0.1185,0.3574,0.0072,0.0404,0.0095,0.6412,0.0303,0.0789,0.0253,0.0088,0.198,0.0071,0.6747,0.2981,0.0177,0.0289,0.0527,-0.0025,0.5754,-0.0001,0.0241,0.5465,0.0315,0.0276,0.0049,0.0032,0.2602,0.0022,0.4005,0.4115,0.0309,0.2229,0.0037,0.0053,0.6419,0.0026,0.7972,0.4413,0.0023,0.3019,0.0065,0.0034,0.3629,0.0018,0.8157,0.2341,-0.0062,0.0045,0.0012,-0.0033,0.0546,0.0018,0.0017,0.0117,0.099,0.0006,0.1528,0.4417,0.0024,0.0472,0.0028,0.5764,0.0439,0.0163,0.1492,-0.0027,0.1087,0.0007,0.1304,0.3701,0.0015,0.0438,0.0047,0.0015,0.0638,0.0011,0.4005,-0.0049,0.0023,0.1023,0.0011,-0.0011,0.1408,0.0006,0.2798
"{2: [3, 30]}",0.0039,0.0229,-0.0002,0.1737,0.4052,0.0101,0.0171,0.0045,0.0014,0.2144,0.0001,0.1238,0.3594,0.0078,0.0463,0.0098,0.6455,0.0297,0.0774,0.0257,0.0083,0.2858,0.008,0.6767,0.3089,0.0235,0.0297,0.0499,-0.0033,0.5292,0.0002,0.0245,0.5851,0.0287,0.0393,0.0052,0.0011,0.3624,0.0016,0.3649,0.408,0.0371,0.2353,0.0036,0.0034,0.7457,0.0049,0.791,0.4547,0.0025,0.3349,0.0063,0.0017,0.4614,0.0026,0.8096,0.2353,-0.0063,0.0045,0.0011,-0.0033,0.0574,0.0018,0.0019,0.0113,0.1147,0.0005,0.1617,0.4397,0.0035,0.046,0.0028,0.596,0.033,0.016,0.153,-0.0017,0.1381,-0.0014,0.1372,0.3698,0.0013,0.0452,0.0049,0.0016,0.0719,0.0011,0.3973,-0.0048,0.0024,0.1015,0.0003,-0.0009,0.1392,0.0007,0.2828
"{2: [3, 31]}",0.0035,0.0195,-0.0005,0.1319,0.3794,0.0053,0.016,0.0049,0.0011,0.1731,0.0,0.101,0.324,0.0044,0.0419,0.0101,0.6367,0.0257,0.06,0.0177,0.0058,0.1841,0.0054,0.6898,0.2587,0.0166,0.0275,0.0539,-0.0014,0.598,-0.0003,0.0192,0.504,0.0348,0.0358,0.0053,0.0082,0.4372,0.0043,0.3975,0.388,0.0251,0.2406,0.0036,0.006,0.6484,-0.0044,0.7975,0.4127,-0.0,0.3017,0.0058,0.0053,0.4078,0.0006,0.8204,0.2352,-0.0065,0.0061,0.0011,-0.0032,0.0595,0.0012,0.0038,0.0112,0.0714,0.0004,0.1172,0.4267,-0.0016,0.0487,0.0027,0.6043,0.1104,0.0412,0.1305,-0.0054,0.1387,-0.0003,0.1668,0.3641,0.0014,0.0427,0.0047,0.0014,0.0717,0.0014,0.3859,-0.0056,0.002,0.1004,0.0016,-0.0009,0.147,0.001,0.269
"{2: [4, 5]}",0.0007,-0.0001,-0.0005,0.0001,-0.0001,-0.0003,0.0004,0.0006,0.0001,-0.0057,-0.0006,0.0029,0.002,0.0006,0.0013,-0.0004,0.0028,-0.003,-0.0015,0.0026,-0.0029,0.0015,-0.003,0.0025,0.0015,0.0049,0.0,0.0,0.0016,0.0013,0.0009,-0.0025,0.0019,-0.0013,0.0009,0.0023,-0.001,0.002,0.0015,0.9555,0.0022,-0.0035,0.0008,-0.0012,0.0021,-0.0012,-0.0051,0.001,0.0002,0.001,0.0017,0.0009,0.009,0.0004,-0.001,0.0018,0.0011,0.0011,0.0007,0.0002,0.0,-0.0018,-0.0014,-0.0009,0.0025,-0.004,-0.0003,0.0004,0.0001,0.0002,0.0022,-0.0004,0.0015,0.0261,0.0024,0.0026,-0.0114,-0.0013,-0.0004,0.0132,0.0013,0.0003,0.0003,0.0006,0.0001,0.0005,0.0001,0.0028,-0.0015,0.0002,-0.0002,0.0037,-0.0001,0.0002,-0.0,0.0009
"{2: [4, 6]}",-0.0009,-0.0005,-0.0011,0.054,-0.0002,0.0004,-0.0008,0.0029,-0.0006,-0.0055,-0.0009,0.0005,0.0023,0.0014,0.0036,0.0533,0.0013,-0.0038,-0.0025,0.2922,-0.0028,0.0015,-0.004,0.025,0.0005,0.0043,0.0008,0.0566,0.0014,0.0011,-0.0001,-0.0008,0.0007,0.002,-0.0001,0.0328,-0.0013,-0.0014,-0.0012,0.9719,0.0006,-0.0001,0.0,0.9628,0.0008,0.0003,0.0024,0.2349,0.0011,0.0011,-0.0013,0.953,0.013,-0.0005,-0.0022,0.6716,0.0007,0.0012,0.0048,-0.0,-0.0001,-0.0007,-0.0005,0.0057,0.0027,-0.0046,-0.0004,0.0132,-0.0002,0.0001,-0.001,-0.0024,-0.0008,0.1028,-0.0005,-0.0028,-0.0058,-0.0008,-0.0049,0.9504,0.0007,0.0005,0.0012,0.0071,0.0003,0.0003,0.0006,0.1811,0.001,0.0003,-0.0007,0.0006,0.0002,0.0009,0.0014,0.0021
"{2: [4, 7]}",0.0017,-0.0011,-0.0001,0.0019,0.0015,0.0018,0.001,0.003,0.0039,-0.0007,-0.0003,0.0196,0.0036,0.0018,0.0041,0.0024,0.0023,-0.0038,-0.0012,0.0049,-0.0006,0.0026,-0.0011,0.0028,0.0021,0.0052,0.0,0.0011,0.0031,0.0035,0.0003,-0.0027,0.0027,0.0022,0.0001,0.0046,0.0005,0.0001,0.0006,0.9658,0.0031,-0.0024,0.0002,0.0,0.0025,-0.0007,-0.0035,0.0041,0.0025,0.0017,-0.0005,0.0018,0.0095,-0.0026,-0.0002,0.002,0.0017,0.0039,-0.0004,0.0009,0.0005,-0.0,-0.0003,-0.0112,0.0115,-0.0042,0.0007,0.0039,0.0017,0.0002,0.0032,-0.0002,0.0084,0.3564,0.0016,0.0271,-0.0065,0.0052,0.0034,0.0205,0.0012,0.0006,-0.0002,0.0012,0.0016,0.0009,0.0002,0.0028,-0.0017,0.0001,-0.0011,0.0004,0.0009,0.0012,0.0004,0.0019
"{2: [4, 8]}",0.0028,0.0027,-0.0007,-0.0006,-0.0003,0.0874,0.0002,-0.0,0.0042,-0.0125,-0.0006,0.0036,0.0016,0.0148,0.0013,-0.0004,0.0,0.7111,-0.0009,0.0011,-0.0012,0.3633,-0.0021,0.0002,0.0004,0.1473,-0.0003,-0.0014,-0.0042,0.1507,0.0004,-0.0027,-0.002,0.8637,0.0005,-0.0008,0.0013,0.0563,-0.0014,0.9657,-0.0,0.8923,0.0011,-0.0007,0.0003,0.9484,-0.0039,-0.0014,0.0011,0.8296,0.0002,0.0002,0.013,0.7874,-0.0003,-0.0,0.0008,0.2323,0.005,-0.0005,-0.0009,0.0195,0.0004,0.0074,0.0031,-0.007,-0.0001,0.0001,-0.0003,0.0191,0.0016,-0.0004,-0.0006,0.9639,-0.0001,0.0007,-0.0056,0.969,-0.0008,0.0021,0.0006,0.1408,0.0002,0.0001,0.0007,0.1561,-0.0001,0.0017,-0.0001,0.017,-0.0004,0.0002,-0.0004,0.4955,-0.0002,0.0011
"{2: [4, 9]}",-0.0011,0.0007,0.0008,-0.0005,-0.0008,0.0029,0.003,0.0025,0.0002,0.0032,-0.0005,0.0077,0.0022,0.0025,0.0091,0.0005,0.0003,0.0122,0.0043,0.0061,0.0049,0.0061,-0.0019,0.0061,0.002,0.0108,0.0003,0.0036,0.0052,-0.0008,0.0013,0.0007,0.001,0.9186,0.0057,0.007,0.0034,0.0006,0.0041,0.2909,0.0002,0.0019,0.0006,0.0007,0.0125,-0.0019,-0.0039,-0.0002,0.0016,0.0032,0.0016,0.0029,0.0862,-0.001,0.0008,0.0005,0.0001,0.0007,0.0015,0.0005,0.002,0.0001,-0.0089,-0.0035,0.0055,0.0017,0.0006,0.0013,0.0001,-0.0005,0.0092,0.0013,0.0022,0.8449,0.0124,0.0111,-0.0132,0.0098,0.0078,0.0787,-0.0006,0.0,0.0019,-0.0002,0.0008,0.0004,-0.0002,0.0023,0.0001,0.0001,0.0019,-0.0027,-0.0001,-0.0003,-0.0,0.0009
"{2: [4, 10]}",-0.0028,-0.0018,0.0033,-0.0003,0.001,0.0003,0.0022,0.0005,-0.0016,0.0288,0.01,0.0038,0.5625,0.0026,0.0085,-0.0003,0.0136,0.9355,0.0005,0.0015,0.9586,0.5288,0.0079,0.0004,0.004,0.0099,0.0056,0.0007,0.0116,0.0057,0.0033,-0.0027,0.0047,0.078,0.944,0.0005,0.9581,0.0061,0.0017,0.0644,0.0318,0.0115,0.0012,-0.0007,0.9683,0.5984,0.0098,-0.0013,0.0335,0.0101,-0.0002,0.0003,0.0213,0.085,0.0044,0.0001,0.0027,0.0085,0.0009,-0.0004,0.0003,0.0116,-0.0015,0.003,0.0116,0.0107,0.0048,0.0007,0.001,0.0008,0.0021,0.0002,0.0091,0.876,0.2449,0.0026,-0.0348,0.1017,0.0089,0.0026,0.0012,0.0018,0.0011,0.0002,0.0008,0.0094,0.0038,0.002,-0.0005,-0.0003,0.0001,-0.0005,0.0015,0.0556,0.0042,0.0015
"{2: [4, 11]}",-0.0007,-0.0007,-0.0005,-0.0001,0.0004,0.0005,-0.0001,0.0002,0.0005,-0.0058,-0.0007,0.0041,0.0012,0.0016,0.0013,-0.0003,0.0013,-0.0038,-0.0015,0.0015,-0.0033,0.0015,-0.0013,0.0012,0.0009,0.006,0.0003,-0.0004,0.0026,0.0012,0.0006,-0.0022,0.001,-0.0018,0.0004,0.001,-0.0014,-0.0001,0.0003,0.0052,0.0001,-0.0012,0.0008,-0.0008,0.0006,0.0015,-0.0032,-0.0017,0.0026,-0.0002,-0.0003,-0.0,0.0126,-0.0005,-0.0003,-0.0002,0.0008,0.0008,-0.0002,0.0001,0.0001,-0.001,0.0002,-0.0015,0.0041,-0.005,-0.0002,0.0007,-0.0003,0.0002,0.0013,-0.0003,0.0016,0.0849,0.0004,0.0167,-0.0136,0.0008,0.0014,0.0036,0.0004,0.0002,0.0,0.0002,0.0004,0.0004,0.0,0.0022,-0.0009,0.0001,-0.0005,-0.0007,-0.0,0.0007,0.0002,0.0011
"{2: [4, 12]}",-0.0006,0.0003,-0.0004,0.0002,-0.0003,0.0007,-0.0001,0.0001,0.0,-0.0058,-0.0007,0.0033,0.0011,0.0016,0.0016,-0.0002,0.0009,-0.0024,-0.0011,0.0011,-0.0026,0.0015,-0.0014,0.0008,0.0012,0.0038,-0.0,0.0006,0.0021,0.0015,0.001,-0.0031,0.0013,0.0008,0.0004,0.0011,-0.0009,-0.0003,0.001,0.0052,0.0002,-0.0004,0.0012,-0.0004,0.0011,0.0003,-0.0051,-0.0014,0.0017,0.0024,0.0002,0.0008,0.0129,-0.001,-0.0011,0.0008,0.0009,0.0006,0.0012,0.0001,0.0001,-0.001,0.0,-0.0003,0.0034,-0.0044,-0.0005,0.0005,-0.0004,0.0002,0.0013,-0.0005,0.0067,0.0913,-0.0,0.0041,-0.008,0.0016,-0.0007,0.0056,0.0003,0.0003,0.0006,0.0002,0.0004,0.0003,-0.0001,0.003,-0.0,0.0006,-0.0005,-0.0002,0.0001,0.0009,-0.0001,0.0018
"{2: [4, 13]}",-0.0008,0.0002,-0.0005,-0.003,0.0007,0.0005,0.0001,-0.0015,-0.0014,-0.0064,-0.0011,0.002,0.0044,0.0016,0.0043,0.0001,0.0031,-0.0013,-0.0034,0.0221,-0.0008,0.0022,0.0012,0.0031,0.0011,0.0064,0.0001,0.0532,0.001,0.0027,-0.0007,-0.0036,-0.0006,-0.0006,0.0003,0.0022,-0.0008,-0.0019,0.0032,0.9707,-0.0006,0.0006,0.0001,-0.0026,-0.0001,0.001,-0.003,0.0014,0.0036,0.0043,-0.001,0.0002,0.0106,0.0005,0.0004,0.0018,0.0013,0.0009,0.0027,-0.0017,0.0001,-0.0007,-0.0025,0.0108,0.0021,-0.0047,0.0008,-0.0005,0.0012,0.0009,0.0006,-0.0019,0.0185,0.0419,0.0004,0.0063,-0.0136,0.0022,0.0119,0.0517,0.0008,0.0003,0.0003,-0.001,0.0017,0.0008,-0.0001,0.0007,-0.0011,0.0001,0.0004,0.0024,0.0011,0.0014,0.0001,0.001
"{2: [4, 14]}",-0.0008,-0.0006,-0.0004,-0.0001,0.0006,0.002,0.0007,-0.0001,0.0036,-0.0047,-0.001,0.0062,0.0048,0.0019,0.003,0.0086,-0.0007,0.0418,-0.0007,0.0043,0.0208,0.0023,-0.0027,0.0049,0.0007,0.009,-0.0004,0.0024,0.0026,0.0015,0.0006,-0.0004,0.0002,0.928,0.0008,0.0032,0.0078,-0.0001,-0.0004,0.9743,0.0002,-0.0001,0.0012,-0.001,0.0009,0.0008,0.0023,-0.0028,0.0002,0.0016,-0.0007,-0.0001,0.0109,-0.0011,-0.0011,0.0011,0.0008,0.0018,0.0029,0.0,0.0007,-0.0005,-0.0001,0.002,0.0119,-0.005,-0.0004,0.0011,0.003,0.0012,0.002,0.0005,0.0022,0.3586,0.0061,0.0027,-0.0316,0.0011,0.0029,0.0129,0.0003,0.002,0.0008,-0.0008,0.0001,-0.0003,-0.0003,0.0014,-0.0006,0.0008,-0.0014,-0.0023,-0.0006,0.0007,-0.0002,0.0011
"{2: [4, 15]}",-0.0005,0.0002,0.0005,-0.0005,0.0004,-0.0012,0.0001,-0.0013,0.0007,0.0086,0.002,0.001,0.0041,0.0013,0.0039,0.0003,-0.0002,0.0571,-0.0024,-0.0006,0.0026,-0.0022,-0.0067,-0.0008,0.0019,-0.0004,-0.0012,-0.0002,0.0033,0.0133,0.001,-0.002,-0.0023,0.204,0.0,-0.0042,0.0044,-0.0034,-0.0016,0.0981,-0.0006,0.0397,0.0002,-0.0008,0.0171,-0.0011,-0.0053,-0.0025,0.0034,0.0155,-0.0014,-0.0003,0.0256,-0.0002,-0.0011,0.0013,0.0004,0.0038,0.0003,0.0001,0.0007,-0.002,0.0002,0.0002,0.0033,-0.0027,0.0046,0.0006,0.0016,0.001,0.001,-0.0007,0.0041,0.9117,-0.0022,0.0006,-0.0107,0.0026,-0.0013,0.001,-0.0004,0.0061,0.0006,-0.0006,0.0022,-0.0007,-0.0001,0.003,0.0007,0.0021,0.0002,0.0006,0.0027,-0.0004,0.0001,0.0015
"{2: [4, 16]}",0.6629,0.0032,-0.0005,0.0002,0.1233,0.0025,0.0001,0.0062,0.0174,0.0394,-0.0007,0.0036,0.8388,0.0013,0.0024,0.2067,0.899,-0.0073,-0.001,0.0906,0.9547,0.0504,-0.0005,0.0016,0.9686,0.0096,0.0004,0.0867,0.93,0.0341,0.0012,0.0064,0.9042,0.9292,0.0054,0.0296,0.9459,0.0077,0.0016,0.9748,0.9658,-0.0044,0.0007,0.1534,0.9682,0.5757,-0.0025,-0.0023,0.9645,0.0002,-0.0002,0.0865,0.9693,0.0416,-0.0001,0.0006,0.8686,0.0004,0.0027,0.0038,0.3032,0.0162,0.0002,0.0036,0.2046,0.0265,-0.0,0.0006,0.2728,0.0006,0.0019,0.0232,0.9576,0.6601,-0.0001,0.0067,-0.0322,0.1009,0.0027,0.0068,0.4559,-0.0,0.0001,0.0087,0.9411,0.0084,-0.0,0.0016,-0.0001,0.0002,-0.0006,0.0004,0.6468,0.0349,0.0001,0.0012
"{2: [4, 17]}",-0.002,-0.0007,-0.0007,-0.0013,-0.0007,-0.0002,-0.0004,-0.0001,-0.0024,-0.0058,-0.0009,0.0043,0.0016,-0.0005,0.0017,-0.0004,0.0014,0.0007,-0.0015,0.0031,-0.0006,0.0039,0.0014,0.0044,0.0007,0.0026,0.001,0.0014,0.0027,-0.0009,-0.0007,-0.004,0.0005,-0.0022,0.0008,0.0039,0.0014,0.0012,0.0009,0.4573,0.001,-0.0014,-0.0004,-0.0006,0.0041,0.0008,-0.0037,-0.001,0.0015,-0.0006,-0.0009,-0.0,0.0234,-0.0023,-0.0025,0.0003,0.0005,-0.0014,0.001,-0.0003,-0.0006,-0.0015,-0.0,-0.0004,0.0019,-0.0051,-0.0009,0.0001,-0.0008,-0.0009,0.0011,-0.0002,0.0007,0.0875,0.0003,0.002,-0.0066,0.0,0.0039,0.0029,-0.0003,0.0001,0.002,-0.0,0.0006,0.0003,-0.0002,0.0019,0.0012,-0.0001,0.0012,0.0005,0.0004,0.0009,-0.0002,0.0012
"{2: [4, 18]}",-0.0009,0.0042,-0.0014,-0.0013,0.0017,0.0152,-0.001,0.0028,0.0,0.0225,-0.0023,0.0035,0.0101,0.0065,-0.0031,0.0053,0.0052,-0.0005,-0.0012,0.0052,0.9519,0.0127,-0.0024,0.0062,0.0059,0.0205,0.0004,0.0005,0.0006,0.0069,0.0017,-0.0016,0.0023,0.5955,0.0009,0.0033,-0.0027,0.0006,-0.0013,0.9785,0.0042,0.0114,-0.0001,0.0005,0.0015,0.0216,-0.005,0.0004,0.0142,0.0039,-0.0012,0.0017,0.0115,0.0064,0.0027,-0.0003,0.0014,0.005,-0.0009,0.0003,0.0,-0.0011,0.0032,-0.0001,0.0028,0.0057,-0.0011,0.0004,0.0132,0.0105,-0.002,0.0015,0.0005,0.148,0.0012,0.0045,-0.0039,0.0107,-0.0011,0.0052,0.0015,0.0019,0.0015,0.0013,0.0006,0.0067,-0.0003,0.0024,0.001,0.0022,-0.0008,0.0002,0.0003,0.0053,-0.0005,0.0017
"{2: [4, 19]}",-0.0044,-0.0026,-0.0017,-0.0029,-0.001,-0.003,-0.0018,-0.0005,-0.0012,-0.0074,-0.0012,0.0004,0.0004,-0.0009,-0.0004,0.0,0.0012,0.0354,-0.0045,0.0007,-0.0009,0.006,-0.0042,0.0025,0.0017,0.0055,-0.0004,0.0014,0.0025,0.0009,0.0007,-0.004,0.0002,0.0017,-0.0006,0.0015,-0.0027,0.001,-0.0009,0.9584,-0.0005,-0.0062,-0.0007,-0.0009,-0.0,-0.0004,-0.0055,-0.0047,-0.0017,-0.0021,-0.0031,0.0009,0.0126,-0.0023,-0.0024,-0.0007,0.0004,-0.0003,0.0041,-0.0006,-0.0014,-0.0031,0.0033,0.0008,-0.0012,-0.0066,-0.0016,-0.0015,-0.0007,-0.0028,-0.0019,-0.0016,0.0012,0.2344,0.0004,0.0015,-0.011,0.0044,-0.0047,0.0048,-0.0002,-0.0,-0.0002,-0.0004,-0.0015,0.0,-0.0012,0.0032,0.0093,-0.0,-0.001,0.0072,-0.002,-0.0004,-0.0004,-0.0
"{2: [4, 20]}",-0.0024,-0.0004,-0.0005,0.0013,-0.001,0.0003,-0.0,-0.0001,-0.0025,-0.0055,-0.0008,0.0037,0.0083,0.0013,0.0017,-0.0004,0.018,-0.0025,-0.0011,0.0018,0.9711,0.0016,-0.0016,0.0011,0.9811,0.0037,-0.0001,-0.0003,0.9521,0.0005,0.0008,-0.0032,0.5458,-0.0006,0.0001,0.001,0.8844,-0.0003,0.0008,0.0063,0.963,-0.0008,0.0006,-0.0021,0.9685,0.0001,-0.0033,-0.001,0.9547,0.001,-0.0001,-0.0,0.9704,-0.0005,-0.0006,-0.0003,-0.0004,0.0007,0.0011,0.0,0.0674,-0.0009,0.0005,0.0018,0.0355,-0.0049,-0.0001,0.0004,0.0109,0.0005,0.0014,-0.0006,0.912,0.1525,0.0002,0.0022,-0.0031,0.0016,0.0,0.0006,-0.0017,0.0001,0.0002,0.0001,0.1278,0.0004,0.0,0.0025,0.0003,-0.0001,-0.0003,-0.0007,0.0009,0.0007,0.0,0.0018
"{2: [4, 21]}",0.0321,0.0118,0.0282,0.0205,0.0076,0.0077,0.1759,0.0068,0.0349,0.036,0.0226,0.0984,0.0223,0.0168,0.3627,0.0079,0.0206,0.0216,0.5157,0.0137,0.0327,0.034,0.2911,0.0195,0.0131,0.0703,0.3673,0.0307,0.111,0.0509,0.0495,0.0067,0.0071,0.0419,0.3427,0.022,0.0327,0.0266,0.0616,0.2793,0.0614,0.0841,0.3751,0.0496,0.2665,0.3227,0.1525,0.0222,0.1411,0.072,0.267,0.0484,0.3411,0.2256,0.05,0.1105,0.0059,0.0136,0.0072,0.0025,0.0159,0.0035,-0.078,-0.0128,0.051,0.0062,0.0237,0.03,0.0317,0.0134,0.2972,0.0042,0.0428,0.6252,0.3853,0.0848,-0.0068,0.0574,0.2309,0.0364,0.0121,0.0078,0.2223,0.0066,0.0303,0.0194,0.0121,0.0416,0.0011,0.0058,0.313,0.0003,0.0126,0.0288,0.0229,0.0442
"{2: [4, 22]}",0.6754,0.0003,0.4222,0.0148,0.0051,0.111,0.0106,0.1777,0.7517,0.011,0.3709,0.071,0.0073,0.1462,0.0377,0.2474,0.0078,0.2305,0.012,0.8644,0.654,0.0018,0.7925,0.0134,0.0052,0.1836,0.0091,0.7156,0.739,0.0023,0.5054,0.0127,0.0045,0.2957,0.0027,0.5779,0.7198,-0.0003,0.3992,0.7153,0.0035,0.151,0.0081,0.7286,0.8803,0.0019,0.503,0.0074,0.0194,0.1,0.0066,0.655,0.8082,-0.0001,0.366,0.0185,0.0039,0.0663,-0.0002,0.1317,0.2035,-0.0001,-0.0187,-0.0055,0.8357,-0.0031,0.4607,0.0285,0.007,0.2413,0.0213,0.2769,0.0296,0.4247,0.0155,0.0633,-0.0669,0.0038,0.4919,0.012,0.0033,0.0377,0.0155,0.6236,0.7647,0.0022,0.0987,0.0216,-0.0045,0.0412,0.0168,-0.0006,0.4989,0.0017,0.1903,0.015
"{2: [4, 23]}",-0.0008,-0.0017,0.0006,0.0009,-0.0003,0.0005,0.0004,0.0024,0.0003,-0.0101,-0.0001,0.0055,0.0016,0.0008,-0.0011,0.0024,0.0056,-0.0032,-0.0033,0.0069,-0.0047,0.0066,0.01,-0.0003,0.0012,0.0077,0.0071,0.0018,0.0068,0.0071,0.002,-0.0025,0.0054,0.0391,-0.001,0.0107,0.0168,0.0127,0.002,0.971,0.0004,0.0009,0.0003,0.0033,-0.0007,0.0071,-0.0012,-0.0036,0.0052,0.0023,-0.0009,-0.0003,0.0018,-0.0006,0.0013,0.0001,-0.0002,0.0029,0.0031,-0.0006,0.0003,-0.0012,-0.0027,0.0048,0.0028,-0.0058,0.0006,0.0003,-0.0005,-0.0014,-0.001,0.0003,0.0297,0.5108,0.1009,0.0167,-0.0179,0.012,0.0601,0.9518,-0.0004,0.0013,0.0009,0.0014,0.0005,-0.0002,0.0011,0.0042,-0.0011,0.0006,0.0005,-0.0006,0.0006,0.0025,0.0025,0.0038
